"","Season","Name","Team","Position","Started","Games","FantasyPoints","Minutes","FieldGoalsMade","FieldGoalsAttempted","FieldGoalsPercentage","EffectiveFieldGoalsPercentage","TwoPointersMade","TwoPointersAttempted","TwoPointersPercentage","ThreePointersMade","ThreePointersAttempted","ThreePointersPercentage","FreeThrowsMade","FreeThrowsAttempted","FreeThrowsPercentage","OffensiveRebounds","DefensiveRebounds","Rebounds","OffensiveReboundsPercentage","DefensiveReboundsPercentage","TotalReboundsPercentage","Assists","Steals","BlockedShots","Turnovers","PersonalFouls","Points","TrueShootingAttempts","TrueShootingPercentage","PlayerEfficiencyRating","AssistsPercentage","StealsPercentage","BlocksPercentage","TurnOversPercentage","UsageRatePercentage","PlusMinus","DoubleDoubles","TripleDoubles","PPG","RPG","APG"
"1313",2021,"Dakota Mathias","PHI","PG",2,8,104.7,155,24,60.6,50,60.5,13.9,27.8,63.2,10.1,32.8,38.9,3.2,9.6,42.1,1.6,9.6,11.2,1.4,8.4,5,16.4,1.6,4.8,1.6,11.2,60.6,64,60,15.3,19,0.6,3.5,3.1,22.9,-39.2,0,0,7.6,1.4,2
"1314",2021,"Kelan Martin","IND","PF",0,35,379,407,78.3,174.3,56.7,67.7,48,98.5,61.5,30.3,75.8,50.5,11.4,12.6,113.7,22.7,75.8,98.5,9.7,25.3,16.6,21.5,12.6,12.6,20.2,44.2,198.3,179.9,69.6,22.1,12,2.3,4,12.8,26.5,118.7,0,0,5.7,2.8,0.6
"1315",2021,"Jordan McLaughlin","MIN","PG",2,51,932.2,1185,126.3,305.6,52.2,60.5,84.6,189.4,56.5,41.7,116.2,45.3,29,37.9,96.9,26.5,109.9,136.4,3.7,13.2,9.9,243.8,64.4,9.6,64.4,55.6,323.3,322.3,63.4,18.8,35.3,4.1,0.9,21,17.4,-168,0,0,6.3,2.7,4.8
"1316",2021,"Brandon Goodwin","ATL","PG",5,47,567.5,782,106.1,281.6,47.6,56.6,65.7,151.6,54.7,40.4,130.1,39.3,35.4,54.3,82.2,10.1,77,87.1,2.3,13.3,9.7,120,20.2,0,45.5,51.8,288,305.5,59.5,14.6,27.3,2,0,16.4,24.8,-77,0,0,6.1,1.9,2.6
"1317",2021,"Paul Watson","TOR","PG",2,27,252,374,48,103.6,58.5,81.6,10.1,22.7,56.1,37.9,80.8,59.2,8,10.1,78.9,6.4,51.8,56.8,2.3,19.9,10.5,21.5,9.6,4.8,11.4,45.5,140.2,108,82,16.8,10.4,1.6,1.6,12,17.5,-3.8,0,0,5.2,2.1,0.8
"1318",2021,"Elijah Bryant","MIL","PG",0,1,32.5,39,9.6,16.4,58.4,58.4,8,10.1,78.9,1.6,8,25.3,4.8,4.8,126.3,3.2,6.4,9.6,11,16.2,12.6,4.8,0,1.6,6.4,6.4,20.2,18.1,69.7,17.2,16.3,0,4.5,27.6,30.8,13.9,0,0,20.2,9.6,4.8
"1319",2021,"Jae'sean Tate","HOU","SF",58,70,2088.7,2579,399.1,789.4,63.9,70,323.3,543.1,75.1,75.8,246.3,38.9,128.8,185.7,87.7,166.7,305.6,472.4,10.5,16.7,12.3,224.8,107.4,45.5,123.8,280.4,1002.8,871.1,72.7,20.9,16.6,3.2,2.5,15.7,20.8,-238.7,4.8,0,14.3,6.7,3.2
"1320",2021,"Chris Chiozza","BKN","PG",1,22,283.3,293,39.2,111.1,44.5,54.6,22.7,58.1,49.4,16.4,53,39.2,16.4,21.5,96.6,4.8,26.5,30.3,2.4,12,9.1,82.1,11.2,9.6,20.2,24,111.1,120.6,58.2,20.3,46.5,2.3,3.6,18.1,26.5,24,1.6,0,5,1.4,3.7
"1321",2021,"Zion Williamson","NO","PF",61,61,3208.3,2558,800.7,1309.7,77.2,77.8,788.1,1266.8,78.6,12.6,42.9,37.1,466,668.1,88.2,210.9,346.1,557,11.3,18.5,14.9,285.4,72,49.3,210.9,170.5,2080.2,1603.7,81.8,40.5,24.9,2.2,2.9,14.7,37.9,112.4,17.7,0,34.1,9.1,4.7
"1322",2021,"Jaxson Hayes","NO","PF",3,60,1132.8,1216,221,353.6,78.9,80.3,213.4,336,80.2,9.6,17.7,54.2,117.5,151.6,97.9,116.2,208.4,324.6,13.1,23.5,18.3,44.2,31.6,48,49.3,127.6,567.1,420.3,85.1,27.9,8.3,2,5.9,13.2,20.6,-24,0,0,9.5,5.4,0.7
"1323",2021,"Rui Hachimura","WAS","PF",57,57,1667.7,2270,391.5,818.4,60.4,64.7,334.7,645.4,65.5,56.8,173,41.4,156.6,203.3,97.3,61.9,332.2,394.1,4.6,19.5,11.6,103.6,55.6,11.2,85.9,151.6,996.5,907.9,69.3,18.5,10.1,1.8,0.5,10.9,23,-140.2,4.8,0,17.5,6.9,1.8
"1324",2021,"PJ Washington","CHA","PF",61,64,2191.4,2467,381.4,866.4,55.6,65.9,240,500.1,60.6,141.5,366.3,48.8,136.4,183.1,94.1,117.5,410.5,527.9,8.1,23.1,14.6,203.3,87.1,99.8,161.7,216,1040.7,947,69.3,20.7,15.4,2.8,6.4,18.4,24.6,44.2,12.6,0,16.3,8.2,3.2
"1325",2021,"Coby White","CHI","PG",54,69,2301.9,2722,473.6,1139.2,52.5,63.9,267.8,565.8,59.7,205.9,573.4,45.3,161.7,179.3,113.8,34.1,323.3,357.4,2.2,16.4,11.6,414.3,48,18.9,197,226.1,1314.8,1218.1,68.2,19.4,27.5,1.4,1,17.6,28.6,-135.1,8,0,19.1,5.2,6
"1326",2021,"Sekou Doumbouya","DET","PF",11,56,693.5,1098,135.1,356.2,47.9,53.8,102.3,210.9,61.3,32.8,145.2,28.5,56.8,80.8,88.8,49.3,131.4,180.6,7.9,17,11.6,59.4,30.3,11.4,55.6,118.7,360,391.7,58.1,11.3,10.1,2.2,1.4,15.7,22.6,-166.7,0,0,6.4,3.2,1.1
"1327",2021,"Goga Bitadze","IND","C",3,45,742,709,104.8,245,54.1,60.5,79.6,145.2,69.2,25.3,99.8,32,56.8,77,93.2,75.8,113.7,189.4,14.7,21.8,18.3,46.7,11.4,75.8,21.5,118.7,291.8,278.9,66.1,24.5,11.2,1.2,10.9,11.4,22.9,-24,0,0,6.5,4.2,1
"1328",2021,"Brandon Clarke","MEM","PF",16,59,1686.2,1786,323.3,625.2,65.3,67.8,298.1,527.9,71.4,25.3,97.3,32.8,98.5,142.7,87.1,122.5,291.8,414.3,11.5,22.1,15.5,120,75.8,64.4,41.7,106.1,770.4,688,70.7,26,12,3.3,5.2,9.1,21.9,-21.5,4.8,0,13.1,7,2
"1329",2021,"Nickeil Alexander-Walker","NO","PG",13,46,1140.2,1271,242.5,578.5,52.9,63.4,146.5,301.9,61.3,96,276.6,43.8,60.6,83.4,91.8,16.4,165.5,181.9,2.2,17.8,12.4,128.8,59.4,27.8,87.1,111.1,641.6,615.1,65.9,20.1,18.6,3.6,3.3,15.7,29.5,-65.7,0,0,13.9,4,2.8
"1330",2021,"Darius Bazley","OKC","PF",55,55,1722.4,2165,344.8,871.5,50,57.5,240,510.3,59.4,104.8,361.2,36.6,157.9,224.8,88.7,64.4,435.7,500.1,4.9,26.8,15.2,125,36.6,31.6,154.1,75.8,952.3,970.4,62,15.9,11.3,1.3,2.1,17.3,28,-602.5,13.9,0,17.3,9.1,2.3
"1331",2021,"Chuma Okeke","ORL","PF",19,45,1035.3,1430,170.5,409.2,52.7,62.4,108.6,231.1,59.4,61.9,178.1,44,37.9,50.5,94.7,53,175.6,228.6,5.9,16.7,10.5,127.6,60.6,27.8,48,60.6,440.8,431.4,64.5,17.5,16.7,3.3,2.8,12.6,18.4,-232.4,0,0,9.8,5.1,2.8
"1332",2021,"Luka Samanic","SA","PF",4,33,300.7,389,59.4,132.6,56.6,63.8,44.2,78.3,71.4,15.2,54.3,35.2,20.2,36.6,69.7,20.2,65.7,85.9,8.6,23.1,14.8,18.9,10.1,10.1,25.3,54.3,154.1,148.7,65.3,15.2,10.9,2,3.5,18.3,24.7,-25.3,0,0,4.7,2.6,0.6
"1333",2021,"Carsen Edwards","BOS","PG",1,31,232.6,347,59.4,140.2,53.4,63.8,36.6,60.6,76.3,22.7,79.6,36.1,13.9,16.4,106.8,4.8,29,32.8,1.9,11.8,8.4,17.7,11.2,1.6,11.2,31.6,155.3,147.4,66.7,16,11.8,2,0.5,9,24.6,-31.6,0,0,5,1.1,0.6
"1334",2021,"Cody Martin","CHA","PF",10,52,744.2,1072,104.8,237.4,55.7,61.1,84.6,164.2,65,20.2,73.3,34.9,31.6,54.3,73.4,65.7,137.7,203.3,10.4,17.8,13,108.6,48,15.2,50.5,65.7,261.4,261.3,63.2,16,17.5,3.5,2.2,20.4,15.9,-5.1,1.6,0,5,3.9,2.1
"1335",2021,"Dylan Windler","CLE","SF",0,31,465.9,647,72,164.2,55.3,67.9,39.2,66.9,73.9,32.8,97.3,42.7,26.5,34.1,98.3,25.3,109.9,135.1,6.8,24.6,14.8,41.7,24,15.2,40.4,46.7,203.3,179.2,71.6,16.2,11.8,2.9,3.3,23.2,18.8,-78.3,1.6,0,6.6,4.4,1.3
"1336",2021,"Isaiah Roby","OKC","PF",34,61,1474.8,1800,261.4,541.8,61,65.7,221,404.2,69.1,40.4,137.7,37.1,109.9,147.8,94,112.4,318.3,430.7,10.2,23.5,15.7,135.1,65.7,46.7,142.7,204.6,673.2,606.8,70.1,18.2,14.4,2.8,3.7,24,22.5,-551.9,4.8,0,11,7.1,2.2
"1337",2021,"Deividas Sirvydis","DET","SF",0,20,103.9,168,17.7,50.5,44.2,60,6.4,15.2,42.1,12.6,35.4,45.1,4.8,9.6,63.2,0,36.6,36.6,0,31,15.3,8,3.2,0,8,11.4,51.8,53.9,60.9,10.1,8.6,1.2,0,13.2,19.9,-29,0,0,2.6,1.8,0.4
"1338",2021,"Eric Paschall","GS","PF",2,40,765.5,877,186.9,376.4,62.8,66.6,164.2,308.2,67.3,22.7,68.2,42.1,84.6,118.7,90.1,35.4,126.3,161.7,6.9,19.1,12.4,64.4,15.2,11.2,54.3,85.9,481.2,428.6,70.9,22.1,14.3,1.3,1.4,14.2,29.8,-142.7,0,0,12,4,1.6
"1339",2021,"Alen Smailagic","GS","PF",1,15,81.1,105,13.9,34.1,51.4,60.8,11.2,21.5,52,6.4,12.6,50.5,3.2,9.6,42.1,9.6,12.6,20.2,12.3,15.8,12.8,6.4,4.8,8,8,13.9,35.4,37.4,60,14.4,10.4,2.7,8.4,18.2,22.4,-40.4,0,0,2.4,1.3,0.4
"1340",2021,"Mfiondu Kabengele","CLE","PF",0,39,277.2,352,41.7,112.4,46.9,56.7,25.3,49.3,64.8,16.4,63.2,32.8,20.2,25.3,101,15.2,60.6,75.8,7.5,24.8,15.1,21.5,10.1,16.4,18.9,45.5,120,123.5,61.3,14.7,11.3,2.3,6.6,16.8,22.4,-116.2,0,0,3.1,1.9,0.6
"1341",2021,"KZ Okpala","MIA","PF",9,37,289.4,563,45.5,121.2,47.4,55.3,30.3,58.1,65.9,15.2,63.2,30.3,10.1,18.9,67.3,26.5,59.4,85.9,8.7,14.9,11,24,12.6,13.9,18.9,74.5,116.2,129.6,56.7,10.4,9.3,1.8,4.1,16.1,15.1,-84.6,0,0,3.1,2.3,0.6
"1342",2021,"Marcos Louzada Silva","NO","PG",0,3,21.6,71,4.8,16.4,29.2,38.9,1.6,8,25.3,3.2,10.1,31.6,0,0,0,1.6,3.2,4.8,3.1,6.1,4.6,4.8,3.2,0,4.8,8,10.1,16.4,38.9,0,10.3,2.7,0,23.7,15.2,-13.9,0,0,3.4,1.6,1.6
"1343",2021,"Ty Jerome","OKC","PG",1,33,817.4,994,161.7,362.5,56.3,72.1,72,150.3,60.5,89.7,212.2,53.4,32.8,42.9,96.6,12.6,102.3,114.9,2.1,13.7,9.6,151.6,25.3,9.6,59.4,77,445.8,381.4,73.8,20.8,29.9,1.9,1.1,17,23.9,-170.5,0,0,13.5,3.5,4.6
"1344",2021,"Justin James","SAC","PG",0,38,271.5,437,65.7,140.2,59.1,67.2,48,92.2,65.8,17.7,48,46.5,26.5,45.5,73.6,11.4,26.5,37.9,4.5,10.9,7.7,27.8,10.1,4.8,18.9,29,175.6,160.2,69.1,15.8,10.9,1.8,1.2,13.3,22.4,-64.4,0,0,4.6,1,0.7
"1345",2021,"Ignas Brazdeikis","ORL","SF",0,13,218.5,313,44.2,104.8,53.3,60.9,30.3,69.5,55.1,13.9,35.4,49.6,12.6,17.7,90.2,13.9,42.9,56.8,7.1,18.6,11.9,22.7,6.4,4.8,16.4,27.8,114.9,112.6,64.5,14.7,14,1.2,1.8,16.1,22.6,-32.8,0,0,8.8,4.4,1.7
"1346",2021,"Tremont Waters","BOS","PG",3,26,280.6,299,42.9,106.1,51.2,63.2,24,58.1,52.2,18.9,48,49.9,20.2,21.5,118.8,8,20.2,26.5,3.7,12,7.8,78.3,18.9,1.6,34.1,21.5,125,115.5,68.3,22,46,4.9,0.6,28.8,27.3,-12.6,0,0,4.8,1,3
"1347",2021,"Jordan Bone","ORL","PG",0,14,142.5,246,29,68.2,53.8,65.5,16.4,27.8,74.6,12.6,40.4,39.4,0,0,0,6.4,25.3,30.3,3.3,13.9,10.1,22.7,3.2,0,4.8,13.9,70.7,68.2,65.5,13.6,17.2,0.8,0,8.4,16,-74.5,0,0,5,2.2,1.6
"1348",2021,"Jaylen Hoard","OKC","PF",0,19,314.5,403,55.6,111.1,63.2,63.2,55.6,97.3,72.1,0,13.9,0,35.4,51.8,86.3,26.5,55.6,82.1,10.8,18.3,13.3,30.3,16.4,8,21.5,24,146.5,133.9,69.1,20,14.2,3.1,2.2,17.4,20.8,-78.3,0,0,7.7,4.3,1.6
"1349",2021,"Quinndary Weatherspoon","SA","PG",0,20,102.6,153,20.2,44.2,57.7,57.7,18.9,36.6,65.3,1.6,9.6,21.1,16.4,20.2,102.6,4.8,10.1,13.9,4.1,11.4,7.7,10.1,10.1,3.2,12.6,22.7,58.1,53.1,69.2,14.6,11.4,5.1,2.2,24.3,23.7,-74.5,0,0,2.9,0.7,0.5
"1350",2021,"Kyle Guy","SAC","PG",0,31,222.3,297,36.6,111.1,41.7,51.7,20.2,53,48.1,16.4,58.1,35.7,20.2,25.3,101,8,37.9,44.2,3.7,18.2,10.4,40.4,8,0,13.9,25.3,109.9,122.3,56.6,14,22.6,1.6,0,12.9,25.1,-18.9,0,0,3.5,1.4,1.3
"1351",2021,"Miye Oni","UTA","PG",0,54,340.8,655,44.2,125,44.7,63.8,8,13.9,57.5,37.9,111.1,43.1,8,9.6,105.2,29,77,106.1,7.8,15.1,10.8,35.4,13.9,10.1,20.2,77,132.6,128.4,65.3,12.4,10.9,1.7,2,17.2,12.4,116.2,0,0,2.5,2,0.7
"1352",2021,"Jarrell Brantley","UTA","PF",0,28,162.8,174,31.6,65.7,60.8,75.3,16.4,30.3,68.5,15.2,35.4,54.2,3.2,3.2,126.3,11.4,22.7,34.1,11.5,16.7,13.1,18.9,11.2,3.2,10.1,21.5,80.8,66.8,76.3,24.4,20.3,4,1.9,16.6,24.2,-30.3,0,0,2.9,1.2,0.7
"1353",2021,"Marques Bolden","CLE","C",0,6,25.5,35,1.6,4.8,42.1,42.1,1.6,4.8,42.1,0,0,0,8,10.1,78.9,4.8,4.8,9.6,14.5,15.2,14.8,0,3.2,3.2,3.2,0,11.2,10.4,67.9,18.6,0,5.5,9.9,29.6,16.5,8,0,0,1.9,1.6,0
"1354",2021,"Dean Wade","CLE","PF",19,63,1042,1531,169.2,392.8,54.4,70.2,70.7,123.8,72.1,98.5,269,46.2,37.9,49.3,97.1,48,223.6,271.5,5.5,21.1,12.5,93.5,42.9,26.5,37.9,98.5,474.9,414.5,72.4,16.9,11.2,2.2,2.5,10.6,16.4,-280.4,1.6,0,7.5,4.3,1.5
"1355",2021,"Brian Bowen","IND","PF",0,6,10.5,18,1.6,6.4,31.6,31.6,1.6,4.8,42.1,0,1.6,0,1.6,1.6,126.3,0,4.8,4.8,0,27.5,13.8,0,0,0,0,1.6,4.8,7.1,42.1,4.5,0,0,0,0,16.2,4.8,0,0,0.8,0.8,0
"1356",2021,"Naz Reid","MIN","C",15,70,1805.3,1700,384,733.8,66.1,72.6,306.9,514,75.4,77,219.8,44.3,145.2,209.7,87.5,103.6,303.1,406.7,10.1,25.3,16.3,90.9,42.9,96,87.1,226.1,990.2,826.1,75.7,28.2,10.9,1.9,7.8,12,28.6,-368.8,1.6,0,14.1,5.8,1.3
"1357",2021,"Jalen Lecque","IND","PG",0,4,17.7,15,1.6,11.4,14,14,1.6,10.1,15.8,0,1.6,0,4.8,4.8,126.3,3.2,4.8,8,22.7,33.7,28.2,3.2,0,0,0,0,8,13,30.1,10.9,25.7,0,0,0,45.9,-5.1,0,0,2,2,0.8
"1358",2021,"Tacko Fall","BOS","C",0,18,189.3,171,26.5,36.6,91.4,91.4,26.5,36.6,91.4,0,0,0,8,18.9,42.1,20.2,45.5,65.7,16.5,37.6,27,4.8,1.6,25.3,9.6,27.8,59.4,45,83.6,27.2,5,0.6,17.4,18.2,16.8,32.8,0,0,3.3,3.7,0.3
"1359",2021,"Robert Franks","ORL","PF",0,7,97.6,126,16.4,35.4,58.6,72.1,10.1,16.4,77.7,8,18.9,42.1,15.2,16.4,116.6,9.6,10.1,17.7,9.6,10.8,11.5,8,4.8,4.8,3.2,10.1,54.3,42.6,81.1,23.7,11.9,2.3,4.3,8.9,19.5,-31.6,0,0,7.8,2.5,1.1
"1360",2021,"Moses Brown","OKC","C",32,43,1209.4,1162,184.4,338.5,68.8,68.8,184.4,338.5,68.8,0,0,0,98.5,159.1,78.2,194.5,289.2,483.7,21.7,33.1,27.3,12.6,39.2,59.4,54.3,117.5,467.3,408.5,72.2,27.2,2.7,2.6,7.2,14.8,21.5,-458.5,15.2,0,10.9,11.2,0.3
"1361",2021,"Devontae Cacok","LAL","PF",1,20,114.6,123,21.5,36.6,74,74,21.5,36.6,74,0,0,0,8,13.9,57.5,13.9,25.3,39.2,16.1,28.9,22.5,1.6,8,6.4,8,10.1,49.3,42.7,72.5,24.4,2.5,4,5.8,16.3,21.9,53,0,0,2.5,2,0.1
"1362",2021,"Rayjon Tucker","PHI","PG",0,14,71,86,11.4,22.7,63.2,70.2,11.2,13.9,80.3,3.2,11.2,36.1,17.7,24,93.1,1.6,12.6,13.9,2.6,20,11.2,9.6,3.2,0,6.4,10.1,42.9,33.3,81.1,22.8,15.4,2.3,0,16.6,24.4,-15.2,0,0,3.1,1,0.7
"1363",2021,"Daquan Jeffries","SA","PG",5,31,355.2,621,63.2,151.6,52.7,63.2,37.9,66.9,71.5,25.3,84.6,37.8,11.2,10.1,110.5,24,65.7,89.7,6.4,14.5,12.2,27.8,18.9,12.6,17.7,60.6,160.4,156,64.9,12.3,9.4,2.4,2.7,12.9,15.4,-70.7,0,0,5.2,2.9,0.9
"1364",2021,"Tyler Cook","DET","PF",1,32,372,552,87.1,130.1,84.6,85.9,85.9,127.6,85,1.6,3.2,63.2,21.5,44.2,61.4,35.4,84.6,120,11.2,21.8,15.3,21.5,10.1,3.2,26.5,44.2,197,149.5,83.1,18.9,9.7,1.4,0.6,19,17.7,-42.9,0,0,6.2,3.8,0.7
"1365",2021,"Louis King","SAC","PF",1,6,118.8,105,21.5,42.9,63.2,70.6,16.4,29,71.4,6.4,13.9,46,9.6,9.6,126.3,8,16.4,22.7,10.4,22.1,15.1,11.4,9.6,4.8,4.8,11.4,55.6,46.3,76.2,31.7,19.9,5.5,4.8,12.1,25.9,-3.8,0,0,9.3,3.8,1.9
"1366",2021,"Juan Toscano-Anderson","GS","PF",16,53,1111.2,1398,152.8,264,73.1,84.6,106.1,147.8,90.7,46.7,116.2,50.8,27.8,39.2,89.7,36.6,258.9,295.5,4.5,24.6,14.2,189.4,51.8,32.8,77,140.2,380.2,281.2,85.4,19.5,22.8,2.8,3.3,27.2,13.9,122.5,0,0,7.2,5.6,3.6
"1367",2021,"Juwan Morgan","UTA","PF",0,29,111.3,186,17.7,37.9,59,67.3,12.6,21.5,74.3,6.4,16.4,38.9,4.8,11.2,54.2,11.4,24,35.4,10.8,16.6,12.8,11.4,6.4,1.6,6.4,26.5,44.2,41.8,66.9,12.6,10.2,2.1,0.9,13.6,13.8,-135.1,0,0,1.5,1.2,0.4
"1368",2021,"Jontay Porter","MEM","C",0,11,52.2,67,10.1,18.9,67.3,84.2,8,11.2,90.2,4.8,10.1,47.4,4.8,8,75.8,6.4,12.6,17.7,12.4,25.1,17.4,1.6,4.8,1.6,11.2,15.2,27.8,21.7,81.7,14.6,4,4.3,2.7,36.5,24,1.6,0,0,2.5,1.6,0.1
"1369",2021,"Charlie Brown Jr.","OKC","PF",1,9,100.9,191,16.4,54.3,38.1,47,10.1,27.8,46,8,26.5,30.1,11.4,12.6,113.7,4.8,17.7,21.5,3.2,12.3,9.3,11.4,6.4,3.2,9.6,24,50.5,59.9,53.2,9.3,10.4,2,1.9,14.2,19,-54.3,0,0,5.6,2.4,1.3
"1370",2021,"Matt Thomas","UTA","PG",0,45,270.7,412,63.2,160.4,49.8,63.7,29,59.4,61.8,34.1,101,42.7,15.2,17.7,108.2,11.2,46.7,55.6,3.8,14.6,11.4,24,6.4,0,17.7,22.7,175.6,168.2,66.1,14.8,10.5,1,0,12,24.7,-84.6,0,0,3.9,1.2,0.5
"1371",2021,"Adam Mokoka","CHI","SG",0,14,37.3,71,11.2,24,46.5,53.2,9.6,11.4,84.2,1.6,12.6,12.6,0,1.6,0,1.6,6.4,8,3.2,12.5,7.9,8,3.2,1.6,8,8,18.9,24.6,48.6,6.4,15,2.8,2.5,25.8,23.9,-10.1,0,0,1.3,0.6,0.6
"1372",2021,"Donta Hall","ORL","C",0,13,234.8,226,31.6,44.2,90.2,90.2,31.6,44.2,90.2,0,0,0,29,42.9,85.4,30.3,48,78.3,17,28.8,22.7,13.9,8,12.6,10.1,22.7,92.2,63.1,92.2,31.1,11.8,2.2,8.1,17.4,17.8,-22.7,1.6,0,7.1,6,1.1
"1373",2021,"Armoni Brooks","HOU","PG",5,20,456.7,657,98.5,242.5,51.3,71,22.7,44.2,64.9,75.8,198.3,48.2,11.2,15.2,73.6,12.6,73.3,85.9,3.1,15.7,11.1,37.9,15.2,8,27.8,42.9,281.6,249.2,71.4,16.8,10.9,1.7,1.4,12.7,22.7,-170.5,0,0,14.1,4.3,1.9
"1374",2021,"Garrison Mathews","WAS","PG",24,64,706.5,1310,122.5,299.3,51.7,72,26.5,49.3,67.9,96,250.1,48.5,106.1,120,111.6,20.2,89.7,109.9,2.6,11.5,7.1,32.8,36.6,11.2,12.6,133.9,447.1,352.1,80.1,15.3,5,2.1,0.9,5.5,14.6,-170.5,0,0,7,1.7,0.5
"1375",2021,"Terence Davis","SAC","SG",4,61,1130.8,1356,246.3,575.9,54.1,67.6,122.5,238.7,64.8,123.8,337.2,46.4,56.8,69.5,103.3,25.3,169.2,194.5,3.3,17.8,10.1,104.8,55.6,17.7,79.6,122.5,673.2,606.5,70.1,20,13.9,3.2,1.8,14.6,27.7,-84.6,0,0,11,3.2,1.7
"1376",2021,"Mychal Mulder","GS","PG",6,60,606.2,966,150.3,334.7,56.7,77.2,42.9,64.4,84.2,107.4,270.3,50.1,17.7,27.8,80.3,10.1,65.7,75.8,1.8,11.4,6.7,32.8,15.2,15.2,20.2,70.7,425.6,346.9,77.5,17.6,7.7,1.2,2.2,8.8,20.6,78.3,0,0,7.1,1.3,0.5
"1377",2021,"Devin Cannady","ORL","PG",0,8,65,93,13.9,35.4,49.6,63.2,8,15.2,52.7,9.6,20.2,47.4,9.6,11.2,108.2,0,8,8,0,11.5,5.6,1.6,8,1.6,3.2,11.4,42.9,39.3,69.2,17.1,3.3,5.2,1.9,9.6,24.4,-29,0,0,5.4,1,0.2
"1378",2021,"James Wiseman","GS","C",27,39,1000.5,1055,241.2,464.8,65.5,67.6,226.1,416.8,68.5,15.2,48,39.9,68.2,108.6,79.3,69.5,216,285.4,11.3,27.1,18.2,32.8,13.9,45.5,75.8,152.8,565.8,512.6,69.7,21.5,7.9,1,6,16.3,30.2,-231.1,4.8,0,14.5,7.3,0.8
"1379",2021,"LaMelo Ball","CHA","PG",31,51,2131.8,1854,370.1,848.7,55.1,63.7,253.9,519.1,61.8,116.2,329.6,44.5,157.9,208.4,95.7,79.6,301.9,381.4,7.3,22.6,14.1,395.3,102.3,22.7,183.1,171.8,1014.2,940.4,68.1,27.4,42.8,4.3,1.9,20.6,33.2,-106.1,11.2,1.6,19.9,7.5,7.8
"1380",2021,"Isaac Okoro","CLE","SF",67,67,1479.2,2744,296.8,706,53,60.1,218.5,435.7,63.3,78.3,270.3,36.6,144,198.3,91.7,85.9,174.3,260.2,5.5,11.6,8.5,161.7,78.3,30.3,108.6,233.7,815.9,793.3,64.9,12.1,10.8,2.3,1.6,15.2,18.3,-514,1.6,0,12.2,3.9,2.4
"1381",2021,"Kira Lewis Jr.","NO","PG",0,54,854,1142,164.2,425.6,48.8,56.2,113.7,274.1,52.4,50.5,151.6,42.1,54.3,64.4,106.5,15.2,74.5,89.7,2.3,11.3,6.8,156.6,48,12.6,42.9,111.1,433.2,454,60.2,16.4,23.6,3.2,1.7,10.9,23.2,29,0,0,8,1.7,2.9
"1382",2021,"Isaiah Stewart","DET","C",14,68,1707.7,1836,285.4,516.6,69.8,72.9,258.9,437,74.8,26.5,79.6,42.1,80.8,116.2,87.9,200.8,371.3,572.1,15.2,28.7,21.9,74.5,49.3,108.6,84.6,232.4,678.2,567.7,75.4,23.5,10,2.1,8.2,16.4,19.7,-75.8,10.1,0,10,8.4,1.1
"1383",2021,"Aleksej Pokuševski","OKC","PF",28,45,1000.2,1375,175.6,515.3,43.1,52,102.3,253.9,50.9,73.3,261.4,35.4,39.2,53,93.2,37.9,229.9,267.8,4.5,22.2,12.8,122.5,25.3,53,125,73.3,463.5,538.6,54.3,10.7,16.6,1.4,5.4,23.8,26,-496.4,1.6,0,10.3,6,2.7
"1384",2021,"R.J. Hampton","ORL","PG",1,52,894,1181,171.8,395.3,54.9,60.5,137.7,285.4,60.9,34.1,109.9,39.2,69.5,103.6,84.7,36.6,189.4,226.1,5,21.8,12.6,108.6,26.5,12.6,65.7,78.3,447.1,440.9,64,16.4,17.9,1.8,1.5,16.4,23.6,-358.7,4.8,0,8.6,4.3,2.1
"1385",2021,"Payton Pritchard","BOS","PG",4,66,1160.2,1600,232.4,527.9,55.6,71,103.6,214.7,60.9,128.8,313.2,51.9,50.5,56.8,112.3,41.7,157.9,199.6,4.6,14,11.1,151.6,46.7,11.4,66.9,131.4,644.1,552.9,73.5,18.6,16.7,2.3,1.1,13.6,21.2,50.5,0,0,9.8,3,2.3
"1386",2021,"Malachi Flynn","TOR","PG",14,47,940.6,1171,160.4,429.4,47.2,57.2,92.2,217.2,53.6,68.2,212.2,40.5,56.8,70.7,101.5,12.6,133.9,146.5,1.8,16.5,11,173,48,11.2,54.3,87.1,445.8,460.5,61.1,17.4,27.1,3.2,1.2,13.3,24.1,-123.8,1.6,0,9.5,3.1,3.7
"1387",2021,"Tyrell Terry","DAL","PG",0,11,44.5,71,8,20.2,39.4,39.4,8,11.4,70.2,0,11.2,0,1.6,4.8,42.1,0,9.6,9.6,0,14.7,9.3,9.6,8,0,3.2,3.2,13.9,21.9,39.7,12.1,17.6,7,0,13.1,19.3,0,0,0,1.3,0.9,0.9
"1388",2021,"Vernon Carey Jr.","CHA","C",4,19,111.6,144,22.7,45.5,63.2,63.2,21.5,36.6,74,1.6,11.2,18.1,11.4,13.9,103.3,9.6,26.5,34.1,8.9,25.4,16.1,3.2,1.6,8,8,16.4,58.1,51.6,70.9,18.1,4.1,0.7,6.9,13.8,21.9,-15.2,0,0,3.1,1.8,0.2
