"","StatID","TeamID","PlayerID","SeasonType","Season","Name","Team","Position","Started","GlobalTeamID","Updated","Games","FantasyPoints","Minutes","Seconds","FieldGoalsMade","FieldGoalsAttempted","FieldGoalsPercentage","EffectiveFieldGoalsPercentage","TwoPointersMade","TwoPointersAttempted","TwoPointersPercentage","ThreePointersMade","ThreePointersAttempted","ThreePointersPercentage","FreeThrowsMade","FreeThrowsAttempted","FreeThrowsPercentage","OffensiveRebounds","DefensiveRebounds","Rebounds","OffensiveReboundsPercentage","DefensiveReboundsPercentage","TotalReboundsPercentage","Assists","Steals","BlockedShots","Turnovers","PersonalFouls","Points","TrueShootingAttempts","TrueShootingPercentage","PlayerEfficiencyRating","AssistsPercentage","StealsPercentage","BlocksPercentage","TurnOversPercentage","UsageRatePercentage","FantasyPointsFanDuel","FantasyPointsDraftKings","FantasyPointsYahoo","PlusMinus","DoubleDoubles","TripleDoubles","FantasyPointsFantasyDraft","IsClosed","LineupConfirmed","LineupStatus"
"5598",708356,27,20001573,1,2020,"Quinn Cook","LAL","PG",1,20000027,"2020-10-31T22:19:28",44,170.4,243,28,43.7,103.2,20.3,23.7,28.8,62.4,22.2,14.9,40.8,17.5,2.5,3.2,37.7,2.8,19.2,25,0.6,2,1.3,23.5,2.8,0.5,15.8,13,107.5,106.2,24.3,2.8,3.2,0.3,0.1,3,10.2,177.1,187,177.1,27.4,0,0,187,FALSE,NA,"Scrambled"
"5599",709700,29,20001597,1,2020,"Dario Saric","PHO","PF",51,20000029,"2020-10-31T22:19:28",66,669.6,783,24,122.9,258.2,22.8,26.6,82.6,145.4,27.3,40.3,112.8,17.1,51.8,61.4,40.5,48,147.4,195.4,1.5,10.2,3.2,59,17.8,3.7,42.2,74.9,337.9,285.3,28.4,3.9,2.5,0.2,0.2,3,4.1,695,727.1,695,-33.6,2.1,0,727.1,FALSE,NA,"Scrambled"
"5600",708323,28,20001623,1,2020,"Rodney McGruder","LAC","SG",4,20000028,"2020-10-31T22:19:28",56,223.8,418,25,34.6,86.9,19.1,22.3,23,44.2,25.1,11.5,42.7,13,4.4,16.3,26.8,13.9,58.6,72.5,0.8,3.3,2.1,17.3,12.5,1.8,11.5,35.5,89.8,94.1,22.9,1.9,1.2,0.3,0.2,2.5,2.4,240.1,238.9,240.1,-1.9,0,0,238.9,FALSE,NA,"Scrambled"
"5601",709561,5,20001630,1,2020,"Khem Birch","ORL","C",24,20000005,"2020-10-31T22:19:28",48,290.9,442,28,35,68.6,24.5,24.5,35,68.2,24.7,0,0.2,0,31.7,48.5,31.3,43.7,61.9,105.6,2.4,3.6,3,24,4.6,11,14.9,43.7,101.8,90,27.1,3,1.7,0.2,0.5,3.3,2.4,311.5,303.6,311.5,-62.4,0,0,303.6,FALSE,NA,"Scrambled"
"5602",709574,7,20001661,1,2020,"Ben Simmons","PHI","PG",57,20000007,"2020-10-31T22:19:28",57,1083,968,27,180,310.6,27.8,27.9,179,307.2,28,0.5,1.6,13.7,88.8,143,29.8,54.2,158.9,213.1,1.4,4.2,2.8,218.4,57.1,15.8,96,89.3,449.8,373.5,28.9,11.2,16.2,0.7,0.3,4.7,10.1,1156,1168.8,1156,29.8,14.9,1.4,1168.8,FALSE,NA,"Scrambled"
"5603",709484,20,20001666,1,2020,"Jamal Murray","DEN","PG",59,20000020,"2020-10-31T22:19:28",59,883.8,913,18,195.8,429.1,21.9,24.9,142.1,273.6,24.9,53.8,155.5,16.6,78.2,88.8,42.3,21.6,91.7,113.3,0.6,2.6,1.6,136.3,32.2,3.9,61,49,523.7,468.2,26.8,4.7,11,0.4,0.2,2.7,12.2,924.1,949,924.1,116.2,0.7,0,949,FALSE,NA,"Scrambled"
"5604",709535,14,20001667,1,2020,"Thon Maker","DET","C",14,20000014,"2020-10-31T22:19:28",60,301.9,372,0,44.6,92.6,23.1,25.9,34.1,61.9,26.4,10.6,30.7,16.5,35,52.8,31.9,25.9,54.2,80.2,1.8,3.9,2.8,20.6,12,18.7,21.6,49,134.9,115.9,27.9,3.5,1.8,0.4,1,3.6,3.7,332.6,323.4,332.6,-68.6,0.5,0,323.4,FALSE,NA,"Scrambled"
"5605",709749,1,20001668,1,2020,"Davis Bertans","WAS","SF",4,20000001,"2020-10-31T22:19:28",54,646.6,760,1,127.2,292.8,20.8,28.7,31.2,66.2,22.6,96,226.6,20.4,49.9,58.6,40.9,16.8,100.8,117.6,0.5,3.5,1.9,44.2,17.8,15.8,28.3,66.7,400.3,318.6,30.1,4.3,1.9,0.3,0.4,1.9,4.4,680.2,715.3,680.2,-5.8,0.2,0,715.3,FALSE,NA,"Scrambled"
"5606",710868,26,20001669,1,2020,"Dragan Bender","GS","PF",3,20000026,"2020-10-31T22:19:28",16,116,137,16,19.7,44.2,21.4,25.1,12.5,23.5,25.5,3.5,20.6,16.8,2.3,3.2,34.3,3.7,27.4,35,1.4,10.8,3.2,13.4,0.9,2.1,10.1,20.2,51.4,47.1,26.2,3.1,3.5,0.2,0.7,4.1,4.1,122.2,126.4,122.2,-2.4,0,0,126.4,FALSE,NA,"Scrambled"
"5607",709579,11,20001670,1,2020,"Kris Dunn","CHI","PG",32,20000011,"2020-10-31T22:19:28",51,491.4,609,17,73,164.2,21.3,23.3,59,110.4,25.7,13.9,53.8,12.4,19.2,25.9,35.6,11,78.2,89.3,0.4,3.4,1.9,83,48.5,3.9,32.6,75.8,179,175.6,24.5,3.2,4.5,0.9,0.3,3.6,3.4,548,519.1,548,-13.9,0,0,519.1,FALSE,NA,"Scrambled"
"5608",708374,23,20001671,1,2020,"Brandon Ingram","NO","SF",62,20000023,"2020-10-31T22:19:28",62,1118.6,1009,15,243.4,526.1,22.2,25.5,171.4,341.8,24,72,184.3,18.8,150.2,176.6,40.8,24.5,157.9,182.4,0.6,3.8,2.2,124.3,29.3,18.2,90.7,85.9,709,603.8,28.2,11.2,4.4,0.3,0.3,3,13.6,1166.2,1215.6,1166.2,-21.1,2.1,0,1215.6,FALSE,NA,"Scrambled"
"5609",709476,9,20001672,1,2020,"Jaylen Brown","BOS","SG",57,20000009,"2020-10-31T22:19:28",57,872.5,928,20,205,425.8,23.1,26.6,143,263.5,26.1,61.9,162.2,18.3,84.5,116.6,34.8,29.8,145,174.7,0.8,3.8,2.3,56.6,31.2,4.6,60,80.2,556.3,477.1,28,4.5,2.2,0.4,0.2,2.6,11.9,913.3,948,913.3,109.9,1.8,0,948,FALSE,NA,"Scrambled"
"5610",709602,30,20001673,1,2020,"Buddy Hield","SAC","SG",44,20000030,"2020-10-31T22:19:28",72,1004.7,1064,1,239,557.8,20.6,26.2,109,227.5,23,130.1,330.2,18.9,55.2,65.3,40.6,27.4,130.1,157.4,0.6,3.2,1.9,102.2,31.7,3.9,80.6,79.2,663.4,586.5,27.1,4.3,3.6,0.3,0.2,2.8,13.1,1044.5,1119.4,1044.5,-50.9,0.5,0,1119.4,FALSE,NA,"Scrambled"
"5611",710926,26,20001674,1,2020,"Marquese Chriss","GS","PF",21,20000026,"2020-10-31T22:19:28",59,614.9,574,3,100.8,184.8,26.2,26.7,97,166.1,28,1.8,18.7,4.7,57.6,74.9,36.9,54.7,120.5,175.2,2.3,11.3,3.8,54.7,18.7,29.8,37.4,58.6,263,217.7,29,10.8,3.5,0.4,1.1,3.4,4.4,663.4,650.8,663.4,-109.4,2.1,0,650.8,FALSE,NA,"Scrambled"
"5612",709409,3,20001675,1,2020,"Skal Labissiere","ATL","PF",1,20000003,"2020-10-31T22:19:28",33,240.9,272,25,38.9,70.6,26.4,26.8,37.4,64.3,27.9,0.7,3,11.1,12,15.8,36.4,31.2,49.9,81.1,2.8,4.6,3.7,20.2,1.6,14.9,14.4,42.7,91.2,77.5,28.2,3.9,2.5,0.1,1.1,3.6,3.2,259.1,253.6,259.1,2.8,0.2,0,253.6,FALSE,NA,"Scrambled"
"5613",709556,16,20001678,1,2020,"Malik Beasley","MIN","SG",14,20000016,"2020-10-31T22:19:28",55,453.2,580,18,109,256.3,20.4,25.2,57.6,123.8,22.3,51.4,132.5,18.6,25.9,31.7,39.3,4.1,62.4,71,0.3,2.7,1.5,36,19.2,1.8,27.4,37,295.2,270.3,26.2,3.5,2.2,0.4,0.1,2.1,10.2,476.2,496.8,476.2,-24,0.2,0,496.8,FALSE,NA,"Scrambled"
"5614",709596,24,20001679,1,2020,"Dejounte Murray","SA","PG",58,20000024,"2020-10-31T22:19:28",66,824.2,809,22,141.1,305.8,22.2,23.7,121.4,252.5,23.1,19.7,53.3,17.7,43.7,54.7,38.3,33.1,150.7,183.8,1,4.6,2.8,130.1,53.3,3.9,60,68.6,345.6,329.8,25.2,4.4,11.1,0.7,0.2,3.5,10,885.6,877.6,885.6,-90.7,1.4,0,877.6,FALSE,NA,"Scrambled"
"5615",709717,8,20001680,1,2020,"Taurean Prince","BKN","SF",61,20000008,"2020-10-31T22:19:28",64,691.8,891,11,133.4,354.7,18,22.8,63.4,147.8,20.6,70.1,206.9,16.3,34.1,42.7,38.3,24,158.9,182.9,0.7,4.2,2.4,55.7,27.4,12,61,76.3,371,373.5,23.9,2.7,2.1,0.3,0.3,3.2,4.7,731.1,772.2,731.1,34.1,1.8,0,772.2,FALSE,NA,"Scrambled"
"5616",709548,8,20001681,1,2020,"Henry Ellenson","BKN","PF",0,20000008,"2020-10-31T22:19:28",5,2.5,3,2,0.2,1.6,3.3,3.3,0.2,0.7,16,0,0.9,0,0,0,0,0.5,0.9,1.4,3.2,12.9,4.7,0.2,0,0,0,0.2,0.5,1.6,3.3,0.1,2,0,0,0,4.5,2.5,2.5,2.5,2.8,0,0,2.5,FALSE,NA,"Scrambled"
"5617",708371,10,20001682,1,2020,"Patrick McCaw","TOR","SG",12,20000010,"2020-10-31T22:19:28",37,215.4,436,2,32.2,77.8,19.9,23.1,21.1,43.7,23.2,11,34.1,15.6,3,4.1,34.7,4.4,32.2,41.3,0.5,1.8,1.1,37.9,18.7,0.9,13.9,28.8,81.6,81.6,24,2,2.6,0.5,0.1,3.4,2.2,236,230.6,236,0.5,0.2,0,230.6,FALSE,NA,"Scrambled"
"5618",709443,13,20001683,1,2020,"Domantas Sabonis","IND","C",62,20000013,"2020-10-31T22:19:28",62,1210.2,1036,21,219.8,407,25.9,26.4,211.7,374.9,27.1,3.9,32.2,12.2,102.7,142.1,34.7,90.7,279.4,370.1,2.2,14,4.5,148.8,22.6,14.4,81.6,93.6,550.6,469.6,28.1,11.4,10.4,0.2,0.3,3.4,11.3,1247.1,1312.4,1247.1,78.2,24,0.9,1312.4,FALSE,NA,"Scrambled"
"5619",709549,24,20001687,1,2020,"Jakob Poeltl","SA","C",18,20000024,"2020-10-31T22:19:28",66,579.6,562,0,79.7,127.7,30,30,79.7,127.7,30,0,0,0,19.2,41.3,22.3,62.9,117.1,180,2.8,10.8,4,56.2,17.8,45.6,25.9,60.5,178.6,145.8,29.4,10.1,3.2,0.3,1.6,3.5,3,643,604.4,643,57.1,0.9,0,604.4,FALSE,NA,"Scrambled"
"5620",710866,3,20001689,1,2020,"Damian Jones","ATL","C",27,20000003,"2020-10-31T22:19:28",55,340.7,425,28,58.1,85.4,32.6,32.9,57.1,81.1,33.8,0.5,2.1,10.7,29.8,40.3,35.4,35.5,63.4,98.9,2,3.7,2.9,16.8,12.5,19.2,13.4,71.5,146.9,103.2,34.2,4.1,1.3,0.3,0.9,2.7,2.6,372.3,352.8,372.3,-122.9,0,0,352.8,FALSE,NA,"Scrambled"
"5621",710892,3,20001690,1,2020,"Deandre Bembry","ATL","SF",4,20000003,"2020-10-31T22:19:28",43,307.6,439,4,49.9,109.4,21.9,23.6,42.7,78.2,26.2,3.5,31.2,11.1,12.5,23,26,16.3,56.6,73,0.9,3.2,2.1,38.9,26.4,4.4,28.8,40.3,119.5,119.6,24,2.7,2.8,0.6,0.4,4.5,3.2,343.2,330.7,343.2,-123.4,0.5,0,330.7,FALSE,NA,"Scrambled"
"5622",709489,8,20001692,1,2020,"Timothe Luwawu","BKN","SG",2,20000008,"2020-10-31T22:19:28",47,275.5,409,20,56.2,129.1,20.9,26.4,26.4,52.3,24.2,29.8,76.8,18.6,33.1,38.9,40.9,13.9,47,61,0.8,2.7,1.8,13.9,4.1,1.6,17.8,50.9,175.2,146.2,28.8,3.1,1.1,0.2,0.2,2.5,3.9,287.5,302.3,287.5,-25,0,0,302.3,FALSE,NA,"Scrambled"
"5623",709538,11,20001693,1,2020,"Denzel Valentine","CHI","SF",5,20000011,"2020-10-31T22:19:28",36,209.9,234,24,46.6,113.8,19.6,24.3,24.5,48,24.5,22.1,65.8,16.1,1.4,1.8,36,2.1,31.2,35.5,0.4,3.6,1.9,20.6,12.5,1.4,12.5,24.5,118.1,115.4,24.5,3.6,3.3,0.6,0.3,2.2,11.3,225.3,229,225.3,-19.7,0,0,229,FALSE,NA,"Scrambled"
"5624",708377,28,20001694,1,2020,"Ivica Zubac","LAC","C",70,20000028,"2020-10-31T22:19:28",72,707.3,636,1,113.3,184.8,29.4,29.4,113.3,183.8,29.6,0,0.5,0,59.5,79.7,35.9,94.6,166.1,260.6,3.6,12.7,10.2,39.4,3.7,31.7,29.3,80.6,286.1,219.9,31.2,11.7,2.1,0.1,1,2.7,3.8,746.7,742.2,746.7,110.9,2.3,0,742.2,FALSE,NA,"Scrambled"
"5625",709444,12,20001695,1,2020,"Ante Zizic","CLE","PF",0,20000012,"2020-10-31T22:19:28",22,95.1,106,18,19.7,34.6,27.3,27.3,19.7,34.6,27.3,0,0,0,3.2,4.4,35.4,4.1,23,31.7,2.1,11.7,3.8,1.4,1.6,1.2,2.3,13,46.1,38.6,28.6,4.2,1,0.4,0.4,2.5,4.1,100.9,99.8,100.9,3.2,0.2,0,99.8,FALSE,NA,"Scrambled"
"5626",709729,16,20001697,1,2020,"Juan Hernangomez","MIN","PF",14,20000016,"2020-10-31T22:19:28",48,292,400,13,48,118.6,19.4,23.7,26.9,56.6,22.8,21.1,61.9,16.4,21.1,34.1,29.8,20.6,73.9,94.6,1.2,4.7,2.9,19.2,4.4,2.1,15.4,30.7,138.2,133.6,24.9,2.9,1.6,0.2,0.2,2.4,3.5,305.5,317.9,305.5,-26.4,0.9,0,317.9,FALSE,NA,"Scrambled"
"5627",709416,29,20001698,1,2020,"Cheick Diallo","PHO","PF",2,20000029,"2020-10-31T22:19:28",47,203.1,229,15,44.2,68.2,31.1,31.1,43.7,66.7,31.4,0.2,0.7,16,16.3,18.7,41.9,14.4,48.5,62.9,1.6,11.4,3.5,10.6,2.5,2.8,15.4,26.4,105.1,76.4,33.1,4.5,1.6,0.3,0.5,3.9,3.9,214.2,214.9,214.2,-22.6,0.2,0,214.9,FALSE,NA,"Scrambled"
"5628",709557,13,20001701,1,2020,"Malcolm Brogdon","IND","PG",54,20000013,"2020-10-31T22:19:28",54,834.2,800,4,156.5,357.1,21,23.5,120.5,246.7,23.4,36,110.4,15.6,79.7,89.3,42.8,22.1,103.7,125.8,0.7,3.2,2,182.9,16.8,2.3,62.9,47,428.6,396.4,26,4.8,16.2,0.2,0.1,3.2,12.1,855.8,896.4,855.8,42.7,2.1,0,896.4,FALSE,NA,"Scrambled"
"5629",709419,16,20001706,1,2020,"Jake Layman","MIN","SF",2,20000016,"2020-10-31T22:19:28",23,158.8,242,2,38.9,85.9,21.7,25,27.4,51.4,25.6,11.5,34.6,16,11.5,15.4,36,3.9,19.2,27.4,0.8,2,1.4,3.5,3.9,2.3,11.5,22.6,100.8,92.7,26.1,2.9,1,0.4,0.4,2.5,4.1,171.8,171.7,171.8,10.6,0,0,171.7,FALSE,NA,"Scrambled"
"5630",709568,8,20001707,1,2020,"Caris Levert","BKN","SG",31,20000008,"2020-10-31T22:19:28",45,659.6,638,23,149.3,351.4,20.4,23,110.9,245.8,21.6,38.4,105.6,17.5,67.2,94.6,34.1,23.5,66.7,90.2,0.9,2.4,1.7,95.5,25.4,2.3,56.6,38.9,404.2,393,24.7,4.5,12,0.4,0.1,2.9,14.2,689.8,713.8,689.8,-1.9,0.5,0.2,713.8,FALSE,NA,"Scrambled"
"5631",709603,17,20001708,1,2020,"Georges Niang","UTA","SF",1,20000017,"2020-10-31T22:19:28",66,300.7,443,3,67.7,154.6,21,27.7,24.5,46.6,25.2,43.2,108,19.2,4.6,11.5,40,3.5,53.8,61,0.4,3,1.7,21.1,4.1,1.2,14.4,36,188.2,159.6,28.3,3.1,1.6,0.2,0.1,1.9,4,311.7,332.5,311.7,-19.2,0,0,332.5,FALSE,NA,"Scrambled"
"5632",708326,10,20001710,1,2020,"Pascal Siakam","TOR","PF",60,20000010,"2020-10-31T22:19:28",60,1098.4,1013,5,240,529.9,21.7,24.6,177.1,354.7,24,62.9,175.2,17.2,115.2,145.4,38,30.7,180,210.7,0.8,4.2,2.5,99.4,29.3,25.4,71,81.6,658.1,593.9,26.6,10.4,3.8,0.3,0.6,2.5,13.6,1153.1,1184.5,1153.1,191,2.8,0,1184.5,FALSE,NA,"Scrambled"
"5633",710873,3,20001718,1,2020,"Tyrone Wallace","ATL","SG",0,20000003,"2020-10-31T22:19:28",14,44.1,77,10,3.2,21.1,15.3,15.3,3,13.9,21.5,0.2,3.5,1.5,2.5,3.9,31.1,0.7,4.4,10.6,0.5,3,1.7,3,1.6,0.2,2.3,4.4,19.2,24.7,18.6,1.3,2.5,0.5,0.1,3.7,3.7,48,47.3,48,-15.4,0,0,47.3,FALSE,NA,"Scrambled"
"5634",709522,18,20001721,1,2020,"Abdel Nader","OKC","SF",6,20000018,"2020-10-31T22:19:28",56,271.2,417,28,59,126.2,22.5,26.8,36,64.8,26.7,23,61.4,18,24.5,31.7,37.1,3.2,41.3,48,0.4,2.4,1.5,18.2,11,4.6,20.6,37.4,165.6,140.2,28.4,3,1.5,0.3,0.5,3,3.9,291.8,295.4,291.8,-44.2,0,0,295.4,FALSE,NA,"Scrambled"
"5635",709639,7,20001722,1,2020,"Furkan Korkmaz","PHI","SG",12,20000007,"2020-10-31T22:19:28",72,518,748,26,116.2,270.2,20.6,26.8,47.5,99.4,22.9,68.6,170.9,19.3,37,49,36.2,4.1,72,80.6,0.3,2.5,1.4,37.9,19.7,3.7,28.3,47,337.9,291.8,27.8,3.3,1.7,0.3,0.2,2,4.3,545.3,570.5,545.3,43.2,0,0,570.5,FALSE,NA,"Scrambled"
"5636",746663,1,20001730,1,2020,"Gary Payton","WAS","PG",17,20000001,"2020-10-31T22:19:28",29,163.7,207,19,23,55.7,19.9,22.4,16.8,33.6,24,3,22.1,13.6,0.9,1.8,24,12.5,25.9,38.4,1.5,3.3,2.3,23,15.8,1.6,4.6,25.9,54.2,57.4,22.7,3.1,3.4,0.8,0.3,3.3,3.1,182.9,174.2,182.9,-66.7,0.2,0,174.2,FALSE,NA,"Scrambled"
"5637",709445,30,20001732,1,2020,"Yogi Ferrell","SAC","PG",0,20000030,"2020-10-31T22:19:28",50,190.2,254,20,37.9,90.2,20.2,23.2,26.4,52.3,24.2,11.5,37.9,14.6,17.3,20.2,41.1,1.4,20.6,23.5,0.3,2.2,1.2,33.1,4.1,0.9,13.4,18.2,104.6,99.1,25.3,3.3,4.3,0.4,0.2,2.8,4.5,200.8,203.9,200.8,-6.7,0,0,203.9,FALSE,NA,"Scrambled"
"5638",708348,10,20001733,1,2020,"Fred Vanvleet","TOR","PG",54,20000010,"2020-10-31T22:19:28",54,885.2,925,2,153.1,371,19.8,24.3,83,191.5,20.8,70.1,179.5,18.7,80.6,95,40.7,4.1,88.8,97.4,0.2,2.3,1.3,171.4,48,3.9,58.1,63.4,457,412.9,26.5,4.5,13.3,0.6,0.2,2.8,10.5,941.3,959.9,941.3,97.9,1.8,0,959.9,FALSE,NA,"Scrambled"
"5639",782168,12,20001738,1,2020,"S. Mac","CLE","SG",0,20000012,"2020-10-31T22:19:28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,NA,"Scrambled"
"5640",709635,30,20001745,1,2020,"Bogdan Bogdanovic","SAC","SG",28,20000030,"2020-10-31T22:19:28",61,738.7,847,25,161.8,367.7,21.1,26.3,83,156,25.5,78.7,211.7,17.9,41.3,55.7,35.6,12.5,86.9,99.4,0.4,2.7,1.5,99.4,30.7,3.5,49,63.8,443.5,392.2,27.1,4.1,4.1,0.4,0.2,2.6,10.9,776.6,808.9,776.6,-21.1,0.5,0,808.9,FALSE,NA,"Scrambled"
"5641",709410,11,20001746,1,2020,"Ryan Arcidiacono","CHI","PG",4,20000011,"2020-10-31T22:19:28",58,268.8,446,25,43.2,105.6,19.6,25.5,17.3,39.4,21.1,25.9,66.2,18.8,13,18.2,34.1,4.6,43.2,52.8,0.5,2.6,1.5,46.1,13,0.7,17.8,46.1,125.3,113.6,26.5,2.4,3.3,0.3,0.1,3.1,2.9,283.2,293.3,283.2,-39.4,0,0,293.3,FALSE,NA,"Scrambled"
"5642",710889,22,20001747,1,2020,"Danuel House","HOU","PF",52,20000022,"2020-10-31T22:19:28",63,603.8,918,19,110.4,258.7,20.5,26.2,48.5,88.3,26.4,61.9,170.4,17.4,35,43.2,38.9,27.4,100.8,128.2,0.7,2.7,1.7,40.8,32.2,16.3,25.9,63.4,317.8,277.7,27.5,3.1,1.4,0.4,0.3,2,3.2,652.3,655.6,652.3,59,0.5,0,655.6,FALSE,NA,"Scrambled"
"5643",709456,11,20001749,1,2020,"Tomas Satoransky","CHI","PG",64,20000011,"2020-10-31T22:19:28",65,731.4,901,27,113.8,264.5,20.6,23.4,83,169,23.6,30.7,95.5,15.5,50.9,58.1,42,36.5,85.4,121.9,1,2.5,1.7,169.9,38.4,1.6,62.4,64.8,309.1,290,25.6,3.6,13,0.5,0.1,4.1,3.9,773.2,786.2,773.2,-33.1,0.7,0,786.2,FALSE,NA,"Scrambled"
"5644",709739,25,20001757,1,2020,"Dorian Finney-Smith","DAL","SF",68,20000025,"2020-10-31T22:19:28",71,688.3,1017,22,116.6,250.6,22.4,27.6,61.9,105.1,28.3,54.7,145.4,18,37.4,51.8,34.7,69.6,124.8,194.4,1.7,2.9,2.3,54.7,21.6,18.7,33.1,85.4,325.4,273.4,28.6,3.2,1.7,0.2,0.4,2.5,3,728.6,745.6,728.6,132.5,1.2,0,745.6,FALSE,NA,"Scrambled"
"5645",709688,24,20001760,1,2020,"Bryn Forbes","SA","SG",62,20000024,"2020-10-31T22:19:28",63,494,758,4,116.2,278.9,20,26.1,45.1,96,22.6,71,182.9,18.6,36,43.2,40,2.8,54.7,60.5,0.2,1.8,1,51.8,15.8,0,27.4,54.2,339.4,297.9,27.4,3.1,2.2,0.2,0,1.9,4.3,509.9,546.2,509.9,-103.7,0,0,546.2,FALSE,NA,"Scrambled"
"5646",777415,1,20001767,1,2020,"Jarrod Uthoff","WAS","SF",0,20000001,"2020-10-31T22:19:28",7,13.5,25,2,1.6,4.1,18.7,21.3,0.9,2.1,21.3,0.7,2.1,16,0.5,0.5,48,0.5,0.9,1.4,0.9,2,1.4,0,0.2,0,0,0.5,4.4,4.3,24,2.5,0,0.2,0,0,3.4,14,14.4,14,2.3,0,0,14.4,FALSE,NA,"Scrambled"
"5647",778494,26,20001775,1,2020,"Chasson Randle","GS","PG",0,20000026,"2020-10-31T22:19:28",3,4.4,19,12,0,0.9,0,0,0,0.5,0,0,0.5,0,1.2,1.4,40,0,0.5,0.5,0,1.3,0.6,1.2,0.5,0,0,0.7,1.2,1.5,18.5,1.8,3.6,0.5,0,0,1.6,10,4.4,10,-1.9,0,0,4.4,FALSE,NA,"Scrambled"
"5648",710902,26,20001791,1,2020,"Damion Lee","GS","SG",36,20000026,"2020-10-31T22:19:28",49,553.1,683,14,102.2,245.3,20,24,61.4,130.6,22.6,40.8,114.7,17.1,52.8,60.5,41.9,15.4,99.4,114.7,0.5,3.8,2.1,63.8,24,1.4,32.2,55.7,298.1,271.9,26.3,3.6,3.3,0.4,0.1,2.4,4.4,580,597.5,580,-59.5,0.7,0,597.5,FALSE,NA,"Scrambled"
"5649",709470,11,20001795,1,2020,"Shaquille Harrison","CHI","PG",10,20000011,"2020-10-31T22:19:28",43,226.9,232,5,37,79.2,22.4,24.7,29.3,59,23.8,3.7,20.2,18.3,18.7,24,37.4,10.6,30.7,41.3,1.1,3.5,2.3,23.5,16.3,4.4,4.4,26.4,100.3,89.8,26.8,4.6,3.5,0.8,0.9,2.1,4.2,252.3,238.1,252.3,29.3,0.2,0,238.1,FALSE,NA,"Scrambled"
"5650",709523,4,20001796,1,2020,"Derrick Jones","MIA","SF",16,20000004,"2020-10-31T22:19:28",59,496.6,660,0,88.3,167.5,25.3,27.8,70.6,104.2,32.5,17.8,63.4,13.4,45.6,59,37.1,31.7,80.2,111.8,1.3,3,2.2,29.8,27.8,18.2,14.4,62.4,240,193.5,29.8,3.9,1.5,0.5,0.6,1.6,3.2,542.7,518.3,542.7,-12.5,0,0,518.3,FALSE,NA,"Scrambled"
"5651",708319,27,20001801,1,2020,"Alex Caruso","LAL","SG",2,20000027,"2020-10-31T22:19:28",64,386.7,564,3,57.6,139.7,19.8,23.1,38.4,82.1,22.5,19.2,57.6,16,33.1,45.1,35.2,3.9,50.9,59,0.4,2.2,1.3,59.5,33.6,4.1,25.4,47,167.5,159.5,25.2,2.9,3.1,0.7,0.3,3.2,3.2,428.9,412,428.9,118.6,0,0,412,FALSE,NA,"Scrambled"
"5652",709573,5,20001807,1,2020,"Josh Magette","ORL","PG",0,20000005,"2020-10-31T22:19:28",8,14.3,18,25,1.2,3.5,16,19.2,0.9,2.5,17.5,0.2,0.9,12,0.2,0.5,24,0.2,1.2,1.4,0.6,3.4,2,1.2,0.7,0.2,1.2,0.9,2.8,3.7,18,1.6,4.4,0.9,0.5,11.5,11.5,16.2,15.8,16.2,0.2,0,0,15.8,FALSE,NA,"Scrambled"
"5653",709730,8,20001820,1,2020,"David Nwaba","BKN","SG",0,20000008,"2020-10-31T22:19:28",20,99.8,129,14,17.8,34.1,25,29.1,12,20.6,27.9,2.8,13.4,20.6,4.1,13,32,1.8,17.8,21.6,0.7,3.2,2,1.8,2.5,2.8,1.8,15.4,49.9,39.8,30.1,3.7,1,0.4,0.9,2,3.3,110.9,105.7,110.9,16.8,0,0,105.7,FALSE,NA,"Scrambled"
"5654",709636,18,20001822,1,2020,"Hamidou Diallo","OKC","SG",3,20000018,"2020-10-31T22:19:28",46,294.4,430,16,63.4,142.1,21.4,22.7,55.7,114.7,23.3,3.7,27.4,13.5,18.2,30.2,28.9,21.1,59,80.2,1.3,3.4,2.4,17.3,17.8,2.1,24.5,48.5,152.6,155.4,23.6,2.5,1.4,0.5,0.2,3.1,4.3,316.5,316.7,316.5,3,0.7,0,316.7,FALSE,NA,"Scrambled"
"5655",708372,23,20001823,1,2020,"Lonzo Ball","NO","PG",54,20000023,"2020-10-31T22:19:28",63,921.9,972,3,133,329.8,19.3,24.5,61.9,140.2,21.2,71,189.6,18,20.6,36.5,27.2,34.1,149.8,183.8,0.9,3.8,2.3,210.2,42.2,18.2,92.6,61.4,357.6,345.8,24.8,3.7,14,0.5,0.4,10.1,4.3,982.4,1023.7,982.4,-12.5,2.8,0.7,1023.7,FALSE,NA,"Scrambled"
"5656",709565,30,20001824,1,2020,"De'Aaron Fox","SAC","PG",49,20000030,"2020-10-31T22:19:28",51,899.6,784,4,187.7,391.2,23,24.6,161.8,302.4,25.7,25.9,88.8,14,115.7,164.2,33.8,16.8,77.3,94.1,0.5,2.6,1.6,167,35.5,12,75.8,69.6,517,463.4,26.8,11.4,16.9,0.5,0.3,3.2,14.4,947.1,961.7,947.1,-58.1,2.1,0,961.7,FALSE,NA,"Scrambled"
