"","combine_year","POS","HEIGHT","WEIGHT","BMI","BODY.FAT","STANDING.REACH","WINGSPAN","HAND.LENGTH","HAND.WIDTH","STANDING.VERTICAL","MAX.VERTICAL","LANE.AGILITY","SHUTTLE.RUN","THREE.QUARTER.SPRINT","BENCH.PRESS","WINGSPAN.HEIGHT.RATIO","STANDING.TOUCH","MAX.TOUCH","Name"
"864",2008,"SF",77.25,198.5,23.38,7.2,102.5,81,NA,NA,34,40,11.03,NA,3.09,7,1.049,136.5,142.5,"Deron Washington"
"865",2008,"SG/SF",76,193,23.49,4.4,104,82,NA,NA,29,36.5,10.58,NA,2.96,12,1.079,133,140.5,"Sonny Weems"
"866",2008,"PG",74.25,192,24.48,4.8,100,79.75,NA,NA,30,36.5,10.98,NA,3.08,12,1.074,130,136.5,"Russell Westbrook"
"867",2008,"SG",75.25,199,24.71,5.3,103,81.25,NA,NA,31.5,36.5,11.32,NA,3.07,15,1.08,134.5,139.5,"Reggie Williams"
"868",2007,"SF",80,210,23.07,8.9,103,81,NA,NA,30.5,35,11.78,NA,3.37,15,1.013,133.5,138,"Mohamed Abukar"
"869",2007,"PF",77,240,28.46,9.2,107,86,NA,NA,24,26.5,12.18,NA,3.45,12,1.117,131,133.5,"Mario Boggan"
"870",2007,"PF",80,240,26.36,12.1,106.5,85.5,NA,NA,26,28,11.88,NA,3.54,12,1.069,132.5,134.5,"Craig Bradshaw"
"871",2007,"SG/SF",78,185,21.38,4.2,103,80.25,NA,NA,30.5,36.5,11.69,NA,3.22,11,1.029,133.5,139.5,"Corey Brewer"
"872",2007,"PG",70,161,23.1,2.7,94,76,NA,NA,32.5,39.5,10.57,NA,3.2,6,1.086,126.5,133.5,"Aaron Brooks"
"873",2007,"PG",71,170,23.71,6.6,95.5,76,NA,NA,32.5,41,11.27,NA,3.25,3,1.07,128,136.5,"Bobby Brown"
"874",2007,"SG",75,221,27.62,6,97.5,80.5,NA,NA,33,38.5,11.61,NA,3.29,25,1.073,130.5,136,"Russell Carter"
"875",2007,"PF",80,236,25.92,6.2,107,86,NA,NA,30,35,11.47,NA,NA,21,1.075,137,142,"Coleman Collins"
"876",2007,"PG",71,175,24.4,4.2,94.5,77.75,NA,NA,35.5,40.5,11.63,NA,3.09,13,1.095,130,135,"Mike Conley"
"877",2007,"SG",75,203,25.37,7,101.5,80.25,NA,NA,30,34.5,11.12,NA,3.22,4,1.07,131.5,136,"Daequan Cook"
"878",2007,"PF/C",79,250,28.16,8,107.5,85.25,NA,NA,25,30.5,12.52,NA,3.37,19,1.079,132.5,138,"Ryvon Covile"
"879",2007,"PG",75,194,24.25,4.5,98,77.5,NA,NA,32.5,38,11.6,NA,3.32,11,1.033,130.5,136,"Javaris Crittenton"
"880",2007,"PF",81,230,24.64,6.9,109.5,88,NA,NA,27,30,12.63,NA,3.53,7,1.086,136.5,139.5,"Jermareo Davidson"
"881",2007,"PF",80,205,22.52,7,105,80.75,NA,NA,NA,NA,NA,NA,NA,19,1.009,NA,NA,"Justin Doellman"
"882",2007,"PG",73,191,25.2,5.1,100,82,NA,NA,30,33.5,11.13,NA,3.29,3,1.123,130,133.5,"Zabian Dowdell"
"883",2007,"SF",77,219,25.97,7.1,102,79,NA,NA,28,32,11.32,NA,3.45,14,1.026,130,134,"Jared Dudley"
"884",2007,"SF/PF",81,215,23.04,6.6,110,88.75,NA,NA,26,33.5,12.33,NA,3.45,0,1.096,136,143.5,"Kevin Durant"
"885",2007,"PF",78,244,28.19,11.5,104,83.5,NA,NA,28,32,11.43,NA,3.41,20,1.071,132,136,"Rashaun Freeman"
"886",2007,"C",84,271,27,10.8,108.5,87.25,NA,NA,27,32.5,12.07,NA,3.7,17,1.039,135.5,141,"Aaron Gray"
"887",2007,"PF",78,238,27.5,10.9,103,83.75,NA,NA,28.5,36,11.72,NA,3.46,9,1.074,131.5,139,"Caleb Green"
"888",2007,"SF",79,228,25.68,3.7,103,85.25,NA,NA,33.5,38,12,NA,3.34,17,1.079,136.5,141,"Jeff Green"
"889",2007,"PG",71,173,24.13,4.6,96,74.25,NA,NA,29,32.5,11.3,NA,3.26,8,1.046,125,128.5,"Taurean Green"
"890",2007,"PF",82,244,25.51,13,110,84.5,NA,NA,26,29,11.88,NA,3.51,9,1.03,136,139,"Spencer Hawes"
"891",2007,"PG",74,181,23.24,9,94,79,NA,NA,32,36,11.39,NA,3.28,11,1.068,126,130,"Brandon Heath"
"892",2007,"C",79,232,26.13,5.6,108.5,86.25,NA,NA,30.5,34,12.31,NA,3.39,15,1.092,139,142.5,"Herbert Hill"
"893",2007,"PF",80,246,27.02,9.1,107,84.75,NA,NA,31,35.5,12.15,NA,3.37,20,1.059,138,142.5,"Al Horford"
"894",2007,"SG/SF",77,215,25.49,5.7,105,83.25,NA,NA,28.5,34,12.47,NA,3.32,12,1.081,133.5,139,"Quinton Hosley"
"895",2007,"C",81,209,22.39,3.5,111,87,NA,NA,31,33,13.31,NA,3.37,8,1.074,142,144,"James Hughes"
"896",2007,"SG",74,198,25.42,5.2,101.5,80.25,NA,NA,30.5,33,12.11,NA,3.29,10,1.084,132,134.5,"Jeremy Hunt"
"897",2007,"PF",80,208,22.85,3.2,104,90,NA,NA,34.5,39,11,NA,3.28,10,1.125,138.5,143,"Ekene Ibekwe"
"898",2007,"PG",70,175,25.11,4.8,93,74,NA,NA,33.5,38.5,10.94,NA,3.11,14,1.057,126.5,131.5,"Dominic James"
"899",2007,"SG",75,216,27,5.4,98,77,NA,NA,26.5,35,11.78,NA,3.31,18,1.027,124.5,133,"Trey Johnson"
"900",2007,"PF",78,235,27.15,5.9,105.5,84,NA,NA,25,30,12.18,NA,3.29,20,1.077,130.5,135.5,"Rashad Jones-Jennings"
"901",2007,"PG",72,183,24.82,7,94,72,NA,NA,24.5,28.5,11.02,NA,3.39,6,1,118.5,122.5,"Jared Jordan"
"902",2007,"PG/SG",75,204,25.5,5.4,99.5,83,NA,NA,32,34.5,11.57,NA,3.41,9,1.107,131.5,134,"Coby Karl"
"903",2007,"PF",81,237,25.39,7.7,106.5,82.5,NA,NA,25.5,30,11.19,NA,3.42,19,1.019,132,136.5,"Antanas Kavaliauskas"
"904",2007,"PF",79,248,27.94,7.5,102.5,83,NA,NA,31.5,36.5,11.35,NA,3.29,21,1.051,134,139,"Carl Landry"
"905",2007,"PF",77,213,25.26,4.9,107,86,NA,NA,29.5,36,11.73,NA,3.22,17,1.117,136.5,143,"Stephane Lasme"
"906",2007,"PG",74,186,23.88,5.6,98,78.5,NA,NA,29,34,11,NA,3.22,8,1.061,127,132,"Acie Law"
"907",2007,"C",81,267,28.61,11.4,108.5,85,NA,NA,24,30.5,11.96,NA,3.43,19,1.049,132.5,139,"Marko Lekic"
"908",2007,"SG",74,194,24.91,4.5,99,78.5,NA,NA,33,38,11.59,NA,3.22,16,1.061,132,137,"Ron Lewis"
"909",2007,"SF",76,218,26.53,5.6,103.5,82,NA,NA,27,29.5,12.1,NA,3.43,11,1.079,130.5,133,"Cartier Martin"
"910",2007,"SF",79,220,24.78,4.7,104,82.5,NA,NA,28.5,34.5,10.95,NA,3.25,12,1.044,132.5,138.5,"Dominic McGuire"
"911",2007,"PF",80,240,26.36,13.7,106.5,85,NA,NA,27.5,31.5,11.7,NA,3.47,12,1.063,134,138,"Josh McRoberts"
"912",2007,"SG",77,218,25.85,8.3,105,83,NA,NA,27,31.5,11.87,NA,3.49,7,1.078,132,136.5,"Sammy Mejia"
"913",2007,"SG",77,201,23.83,8,102.5,80,NA,NA,29.5,31.5,11.77,NA,3.29,3,1.039,132,134,"Brad Newley"
"914",2007,"SF",78,211,24.38,6.2,105,84.25,NA,NA,28.5,32.5,10.39,NA,3.38,16,1.08,133.5,137.5,"Demetris Nichols"
"915",2007,"PF",82,223,23.31,4.8,106.5,85.25,NA,NA,32.5,37.5,11.79,NA,3.47,12,1.04,139,144,"Joakim Noah"
"916",2007,"C",83,257,26.23,7.8,112,88.25,NA,NA,32,34,11.67,NA,3.27,NA,1.063,144,146,"Greg Oden"
"917",2007,"PF",81,226,24.22,9.8,106,83.75,NA,NA,23,28,11.61,NA,3.6,7,1.034,129,134,"Ivan Radenovic"
"918",2007,"PG",72,188,25.49,8.2,95,75.25,NA,NA,27.5,34.5,11.69,NA,3.24,15,1.045,122.5,129.5,"JR Reynolds"
"919",2007,"PF",79,252,28.39,7.5,110.5,88.5,NA,NA,26.5,30.5,11.39,NA,3.29,15,1.12,137,141,"Chris Richard"
"920",2007,"SG",75,208,26,6.6,100.5,80,NA,NA,34,38,11.07,NA,3.12,11,1.067,134.5,138.5,"Dustin Salisbery"
"921",2007,"SG",77,214,25.37,10,102.5,81,NA,NA,26.5,33.5,11.63,NA,3.36,11,1.052,129,136,"Blake Schilb"
"922",2007,"SG",76,185,22.52,6.1,101,80.75,NA,NA,24,32.5,11.33,NA,3.39,1,1.063,125,133.5,"Renaldas Seibutis"
"923",2007,"PG",74,185,23.75,6.2,97.5,76.25,NA,NA,29.5,33.5,11.65,NA,3.27,8,1.03,127,131,"Ramon Sessions"
"924",2007,"PG",75,185,23.12,4.1,99,77.5,NA,NA,28.5,35,11.82,NA,3.27,11,1.033,127.5,134,"Mustafa Shakur"
"925",2007,"PF",82.75,233,23.92,7.5,106,82.75,NA,NA,33.5,37.5,10.96,NA,3.29,15,1,139.5,143.5,"Jason Smith"
"926",2007,"SG",75.75,199,24.38,4.5,101,78.5,NA,NA,28.5,35,10.87,NA,3.14,21,1.036,129.5,136,"DJ Strawberry"
"927",2007,"PG/SG",75.75,207,25.36,6.1,100.5,79.25,NA,NA,30.5,35,11.34,NA,3.11,14,1.046,131,135.5,"Rodney Stuckey"
"928",2007,"SF",78,227,26.23,5.3,104,81.5,NA,NA,27.5,32.5,11.3,NA,3.22,12,1.045,131.5,136.5,"Curtis Sumpter"
"929",2007,"SF",79.75,212,23.43,5.1,105,81,NA,NA,29,34,10.68,NA,3.45,9,1.016,134,139,"Yue Sun"
"930",2007,"PG",71.5,168,23.1,5,93.5,74.5,NA,NA,28.5,33,11.51,NA,3.22,7,1.042,122,126.5,"Jamaal Tatum"
"931",2007,"SF",78.75,222,25.17,8.9,103.5,82,NA,NA,31,37.5,11.76,NA,3.26,18,1.041,134.5,141,"Reyshawn Terry"
"932",2007,"SF",77.75,221,25.7,5.8,104,85,NA,NA,35,41,11.96,NA,3.16,9,1.093,139,145,"Al Thornton"
"933",2007,"PF",79,242,27.26,5.7,107.5,86.5,NA,NA,28.5,30,11.49,NA,3.29,21,1.095,136,137.5,"Anthony Tolliver"
"934",2007,"PF/C",80.75,249,26.85,12.1,108.5,88,NA,NA,25,29,12.16,NA,3.52,11,1.09,133.5,137.5,"Ali Traore"
"935",2007,"C",82,242,25.3,10.2,108,83,NA,NA,26,29,12.6,NA,3.39,18,1.012,134,137,"Kyle Visser"
"936",2007,"C",80.75,241,25.98,6.9,110,87,NA,NA,26.5,31,11.65,NA,3.56,14,1.077,136.5,141,"Darryl Watkins"
"937",2007,"C",80.5,242,26.25,6.7,109,88,NA,NA,27.5,30.5,12.14,NA,3.47,15,1.093,136.5,139.5,"Major Wingate"
"938",2007,"PG",70.75,167,23.45,5.4,92,72.75,NA,NA,31.5,34.5,11.4,NA,3.23,13,1.028,123.5,126.5,"DaShaun Wood"
"939",2007,"PF",80.75,200,21.56,5.8,108.5,87.75,NA,NA,30.5,35.5,11.76,NA,3.31,2,1.087,139,144,"Brandan Wright"
"940",2007,"SF/PF",78.5,211,24.07,6.1,108,86.25,NA,NA,28.5,33.5,11.48,NA,3.36,2,1.099,136.5,141.5,"Julian Wright"
"941",2007,"PF",80.75,212,22.86,3.3,107,85,NA,NA,27.5,32,11.46,NA,3.23,12,1.053,134.5,139,"Avis Wyatt"
"942",2007,"SG/SF",77,206,24.43,6.8,100.5,84,NA,NA,39.5,40.5,11,NA,3.25,6,1.091,140,141,"Nick Young"
"943",2007,"SF",77.75,210,24.42,4.9,106,83.5,NA,NA,34.5,37,11.06,NA,3.19,13,1.074,140.5,143,"Thaddeus Young"
"944",2006,"PF/C",78.5,250,28.52,10.5,104,82.25,NA,NA,28.5,30.5,11.57,NA,3.47,26,1.048,132.5,134.5,"Kenny Adeleke"
"945",2006,"PG/SG",75.25,203,25.2,8,101.5,79.75,NA,NA,29.5,35,11.73,NA,3.22,11,1.06,131,136.5,"Maurice Ager"
"946",2006,"PF/C",82,234,24.46,8.7,110,88.75,NA,NA,26.5,34,12.02,NA,3.43,8,1.082,136.5,144,"LaMarcus Aldridge"
"947",2006,"SG/SF",76.75,214,25.54,6.9,102.5,82,NA,NA,31,35.5,11.45,NA,3.19,13,1.068,133.5,138,"Morris Almond"
"948",2006,"PF",79.2,221,24.77,6.8,103.5,83.5,NA,NA,32,35.5,10.58,NA,3.2,14,1.054,135.5,139,"Lou Amundson"
"949",2006,"SG",75.25,224,27.81,17.3,100,79,NA,NA,27.5,32.5,11.77,NA,3.48,13,1.05,127.5,132.5,"Rashad Anderson"
"950",2006,"PF/C",81.5,240,25.4,6.3,109,88,NA,NA,28.5,31.5,12.28,NA,3.53,13,1.08,137.5,140.5,"Hilton Armstrong"
"951",2006,"PF",80.25,227,24.78,5.5,104,84.25,NA,NA,30,32.5,10.54,NA,3.25,13,1.05,134,136.5,"James Augustine"
"952",2006,"SF/PF",77.25,206,24.27,4.9,104.5,85,NA,NA,30.5,35,11.58,NA,3.22,9,1.1,135,139.5,"Renaldo Balkman"
"953",2006,"PF",79.5,265,29.48,12,103.5,82,NA,NA,26,30.5,11.62,NA,3.38,26,1.031,129.5,134,"J.P. Batista"
"954",2006,"PG",71.25,194,26.87,7.2,96.5,78,NA,NA,35,40,11.08,NA,3.18,8,1.095,131.5,136.5,"Will Blalock"
"955",2006,"SF",78.75,209,23.69,8.4,103,83.5,NA,NA,31,34,11.41,NA,3.31,24,1.06,134,137,"Brandon Bowman"
"956",2006,"PG/SG",77.75,223,25.93,5,103.5,83.25,NA,NA,35,41,11.32,NA,3.14,19,1.071,138.5,144.5,"Ronnie Brewer"
"957",2006,"SG/SF",76,218,26.53,9,102.5,81.5,NA,NA,28,34.5,11.42,NA,3.25,12,1.072,130.5,137,"Denham Brown"
"958",2006,"PF",79.25,238,26.64,10.5,107.5,84,NA,NA,25.5,30.5,12.26,NA,3.54,10,1.06,133,138,"Brad Buckman"
"959",2006,"SF",78.5,234,26.7,9.6,103,81,NA,NA,28.5,35.5,10.57,NA,3.21,17,1.032,131.5,138.5,"Nik Caner-Medley"
"960",2006,"SG/SF",76.5,204,24.51,5.3,103.5,82,NA,NA,32,38.5,10.57,NA,3.06,10,1.072,135.5,142,"Rodney Carney"
"961",2006,"PG",69,184,27.17,11.6,92.5,74.5,NA,NA,31,34,11.03,NA,3.11,13,1.08,123.5,126.5,"Keydren Clark"
"962",2006,"PG/SG",76.25,224,27.08,10,103,82,NA,NA,31.5,37.5,12,NA,3.27,9,1.075,134.5,140.5,"Mardy Collins"
"963",2006,"PG/SG",74,183,23.49,3.9,98,78.75,NA,NA,30.5,34.5,10.53,NA,3.2,16,1.064,128.5,132.5,"Taquan Dean"
"964",2006,"PF/C",79.75,253,27.96,15.8,106,84,NA,NA,26.5,30,11.54,NA,3.5,16,1.053,132.5,136,"Terence Dials"
"965",2006,"PG/SG",72.75,182,24.17,7.3,95.5,76.5,NA,NA,29,33,10.88,NA,3.34,4,1.052,124.5,128.5,"Sean Dockery"
"966",2006,"PG",72.75,171,22.71,4.4,94.5,75,NA,NA,33.5,42,11.07,NA,3.17,11,1.031,128,136.5,"Jordan Farmar"
"967",2006,"PG/SG",74.25,212,27.03,10,97,78.25,NA,NA,32,38,10.53,NA,3.23,14,1.054,129,135,"Randy Foye"
"968",2006,"PF/C",81,247,26.47,12.4,105.5,85,NA,NA,26.5,32,11.97,NA,3.51,9,1.049,132,137.5,"Torin Francis"
"969",2006,"SF/PF",79,222,25.01,5.7,107.5,87,NA,NA,33,40.5,11.03,NA,3.32,9,1.101,140.5,148,"Rudy Gay"
"970",2006,"SG/SF",76,201,24.46,6,103,82,NA,NA,30.5,38,11.69,NA,3.25,14,1.079,133.5,141,"Nick George"
"971",2006,"SF/PF",79.25,231,25.86,6.8,107,84.75,NA,NA,28.5,33,11.02,NA,3.45,10,1.069,135.5,140,"Taj Gray"
"972",2006,"SG/SF",76.75,216,25.78,10.4,99,78.25,NA,NA,28,33.5,11.3,NA,3.46,16,1.02,127,132.5,"Dan Grunfeld"
"973",2006,"PF/C",81.75,219,23.04,9.8,107.5,84.25,NA,NA,27.5,31.5,11.34,NA,3.46,10,1.031,135,139,"Matt Haryasz"
"974",2006,"PF",76.75,238,28.4,7.1,105.5,85.5,NA,NA,30,34,12.06,NA,3.34,20,1.114,135.5,139.5,"Eric Hicks"
"975",2006,"SF/PF",79.75,236,26.09,7.3,107,85,NA,NA,30,36.5,12.23,NA,3.24,1,1.066,137,143.5,"Tedric Hill"
"976",2006,"PG/SG",72.5,198,26.48,8,96.5,79,NA,NA,30,36.5,10.35,NA,3.16,17,1.09,126.5,133,"Daniel Horton"
"977",2006,"SG/SF",77.75,211,24.54,8,101.5,81.5,NA,NA,28.5,34.5,11.23,NA,3.28,15,1.048,130,136,"Bobby Jones"
"978",2006,"PF/C",80.5,224,24.3,7.4,109,88.75,NA,NA,32,39,11.27,NA,3.3,6,1.102,141,148,"Solomon Jones"
"979",2006,"PG/SG",77.25,202,23.8,5.5,104,81.25,NA,NA,29,34.5,11.4,NA,3.24,11,1.052,133,138.5,"Viktor Keyru"
"980",2006,"PF",77.5,266,31.13,19,104,87,NA,NA,28,32,11.42,NA,3.34,13,1.123,132,136,"Marco Killingsworth"
"981",2006,"SG/SF",76.75,179,21.36,4.1,100.5,78.75,NA,NA,29,35.5,10.67,NA,3.3,5,1.026,129.5,136,"Tarence Kinsey"
"982",2006,"PG",71.75,190,25.95,8,97,78.25,NA,NA,26,31,11.62,NA,3.38,8,1.091,123,128,"Carl Krauser"
"983",2006,"SG",75,187,23.37,9.6,96.5,77.75,NA,NA,30.5,39,11.46,NA,3.34,1,1.037,127,135.5,"Chris McCray"
"984",2006,"PG/SG",71.75,177,24.17,12.8,92.5,72.75,NA,NA,27,32,11.28,NA,3.4,3,1.014,119.5,124.5,"Gerry McNamara"
"985",2006,"PF/C",79.5,232,25.81,5.8,105.5,84,NA,NA,31.5,36,11.47,NA,3.29,19,1.057,137,141.5,"Pops Mensah-Bonsu"
"986",2006,"PF/C",80.5,251,27.23,13.8,101.5,84,NA,NA,29,35.5,12.25,NA,3.66,25,1.043,130.5,137,"Paul Miller"
"987",2006,"PF",78.25,258,29.62,9.7,105.5,85.5,NA,NA,28.5,32.5,11.67,NA,3.3,15,1.093,134,138,"Paul Millsap"
"988",2006,"SG/SF",74,208,26.7,4.5,98.5,78.5,NA,NA,37.5,41.5,11.45,NA,3.16,17,1.061,136,140,"Dwayne Mitchell"
"989",2006,"SF",78.5,198,22.59,6.8,105,82,NA,NA,25.5,30.5,11.46,NA,3.37,11,1.045,130.5,135.5,"Adam Morrison"
"990",2006,"PF/C",79.75,258,28.52,17.2,107,88.25,NA,NA,26.5,26,12.57,NA,3.65,8,1.107,133.5,133,"Yemi Nicholson"
"991",2006,"SG/SF",76.5,223,26.79,6.1,100,81.5,NA,NA,34.5,38.5,10.54,NA,3.07,20,1.065,134.5,138.5,"David Noel"
"992",2006,"SF",80,216,23.73,8.1,103,81.5,NA,NA,24.5,31,11.11,NA,3.37,5,1.019,127.5,134,"Steve Novak"
"993",2006,"C",83,249,25.41,10,113,89.75,NA,NA,26.5,30,12.68,NA,3.63,13,1.081,139.5,143,"Patrick O'Bryant"
"994",2006,"PG/SG",74.75,204,25.67,4.6,100.5,79.5,NA,NA,29.5,35.5,11.91,NA,3.08,7,1.064,130,136,"Danilo Pinnock"
"995",2006,"PG/SG",72.5,175,23.41,5.9,94,77,NA,NA,32,37,11.25,NA,3.25,7,1.062,126,131,"Chris Quinn"
"996",2006,"SG",73,204,26.91,9.8,99.5,80.5,NA,NA,28.5,35.5,11.01,NA,3.2,9,1.103,128,135,"Allan Ray"
"997",2006,"SG",76,190,23.13,7,97.5,75.25,NA,NA,27.5,33,10.94,NA,3.29,6,0.99,125,130.5,"JJ Redick"
"998",2006,"SF/PF",78.25,217,24.91,6.9,105.5,86.5,NA,NA,29,32.5,11.73,NA,3.4,12,1.105,134.5,138,"Antywane Robinson"
"999",2006,"SG/SF",77.25,207,24.39,7.6,101,80,NA,NA,34,40.5,11.13,NA,3.27,6,1.036,135,141.5,"Brandon Roy"
"1000",2006,"C",83,237,24.19,6.6,113,92.5,NA,NA,28.5,31,12.52,NA,3.38,7,1.114,141.5,144,"Mouhamed Sene"
"1001",2006,"PF/C",80.25,223,24.34,5.6,108.5,88.25,NA,NA,30.5,35,11.05,NA,3.31,15,1.1,139,143.5,"Cedric Simmons"
"1002",2006,"SF/PF",79,220,24.78,8.5,104.5,83.5,NA,NA,30,34,11.56,NA,3.4,9,1.057,134.5,138.5,"Marcus Slaughter"
"1003",2006,"PF",77.5,259,30.31,12.2,103.5,81.5,NA,NA,30,29.5,11.59,NA,3.4,NA,1.052,133.5,133,"Craig Smith"
"1004",2006,"SF/PF",79.5,238,26.47,7.8,104,84.5,NA,NA,29.5,34.5,12.08,NA,3.4,15,1.063,133.5,138.5,"Steven Smith"
"1005",2006,"C",81.5,241,25.51,7.9,107.5,88.25,NA,NA,31.5,37,12.29,NA,3.51,2,1.083,139,144.5,"Michael Southhall"
"1006",2006,"C",85.25,280,27.08,12.8,109,86.25,NA,NA,28.5,29.5,11.67,NA,3.38,NA,1.012,137.5,138.5,"Frans Steyn"
"1007",2006,"SG",73.75,208,26.88,6,97.5,77,NA,NA,28,31.5,10.95,NA,3.27,17,1.044,125.5,129,"Curtis Stinson"
"1008",2006,"SF/PF",79.25,217,24.29,5.6,108,87,NA,NA,34,39.5,11.36,NA,3.2,8,1.098,142,147.5,"Tyrus Thomas"
"1009",2006,"SG/SF",75.75,224,27.44,7,99.5,78.5,NA,NA,29,34,11.58,NA,3.31,19,1.036,128.5,133.5,"Joah Tucker"
"1010",2006,"PF/C",80.5,267,28.97,14.8,108.5,84.75,NA,NA,23,28,13.7,NA,3.72,8,1.053,131.5,136.5,"Ian Vouyoukas"
"1011",2006,"PG",71.5,195,26.82,9.7,96,76,NA,NA,29,37.5,10.71,NA,3.26,9,1.063,125,133.5,"Darius Washington"
"1012",2006,"PG",72.5,171,22.87,5.2,96,78,NA,NA,31.5,34,11.61,NA,3.15,12,1.076,127.5,130,"CJ Watson"
"1013",2006,"PF/C",79.25,285,31.9,13,106.5,88.25,NA,NA,28.5,29,11.71,NA,3.56,17,1.114,135,135.5,"Eric Williams"
"1014",2006,"PF/C",79.25,211,23.62,6.5,109,85.5,NA,NA,26.5,31.5,11.9,NA,3.31,7,1.079,135.5,140.5,"Justin Williams"
"1015",2006,"PG",74,215,27.6,12.4,97.5,79,NA,NA,24.5,28,11.3,NA,3.4,4,1.068,122,125.5,"Marcus Williams"
"1016",2006,"SF/PF",79.25,227,25.41,8,104,87,NA,NA,32,31,10.69,NA,3.3,NA,1.098,136,135,"Shawne Williams"
"1017",2006,"PF/C",79.5,258,28.7,11.4,104,88.25,NA,NA,29,33.5,11.53,NA,3.59,25,1.11,133,137.5,"Shelden Williams"
"1018",2006,"SF/PF",78,227,26.23,5,101,82,NA,NA,35,36.5,11.54,NA,3.1,14,1.051,136,137.5,"Curtis Withers"
"1019",2005,"SG",75.75,183,22.42,NA,102.5,84,NA,NA,28,32,11.67,NA,3.35,11,1.109,130.5,134.5,"Alex Acker"
"1020",2005,"PF/C",81.5,236.4,25.02,NA,108.5,87,NA,NA,30.5,32.5,12.58,NA,3.35,13,1.067,139,141,"Deji Akindele"
"1021",2005,"PF/C",NA,NA,NA,NA,NA,NA,NA,NA,26.5,30.5,11.56,NA,3.42,NA,NA,NA,NA,"Mustafa Al-Sayyad"
"1022",2005,"SF/PF",82,220.6,23.06,NA,110,83,NA,NA,NA,NA,NA,NA,NA,5,1.012,NA,NA,"Nemanja Aleksandrov"
"1023",2005,"SG/SF",76.5,223.2,26.81,NA,104,81.5,NA,NA,26.5,30.5,10.32,NA,3.27,10,1.065,130.5,134.5,"Alan Anderson"
"1024",2005,"PF/C",85.25,227.8,22.04,NA,112.5,83.25,NA,NA,24,27.5,11.94,NA,3.42,0,0.977,136.5,140,"Martynas Andriuskevicius"
"1025",2005,"SF",77.75,206.4,24,NA,108,85,NA,NA,25,31.5,11.74,NA,3.35,7,1.093,133,139.5,"Sean Banks"
"1026",2005,"SG/SF",76.25,210,25.39,NA,101,82.25,NA,NA,33,36.5,10.52,NA,3.21,14,1.079,134,137.5,"Eddie Basden"
"1027",2005,"SF/PF",80.75,206.2,22.23,NA,104.5,85.5,NA,NA,33.5,39.5,11.73,NA,3.29,13,1.059,138,144,"Mike Bell"
"1028",2005,"PF/C",83,250.6,25.57,NA,110.5,87,NA,NA,27.5,33.5,12.06,NA,3.51,13,1.048,138,144,"Andrew Bogut"
"1029",2005,"PG/SG",71,179,24.96,NA,94,74,NA,NA,NA,NA,NA,NA,NA,NA,1.042,NA,NA,"Dee Brown"
"1030",2005,"PG/SG",70.5,188.8,26.7,NA,93,75.5,NA,NA,33,40.5,11.12,NA,3,15,1.071,126,133.5,"Will Bynum"
"1031",2005,"C",82.25,280.4,29.14,NA,114,90,NA,NA,NA,NA,NA,NA,NA,9,1.094,NA,NA,"Marcus Campbell"
"1032",2005,"PG",73,188.6,24.88,NA,96.5,75,NA,NA,30.5,36.5,10.51,NA,3.28,14,1.027,127,133,"Will Conroy"
"1033",2005,"SF/PF",79.75,252.4,27.9,NA,106.5,83.5,NA,NA,24.5,27,11.51,NA,3.44,5,1.047,131,133.5,"Taylor Coppenrath"
"1034",2005,"PG/SG",71.75,165.2,22.56,NA,93.5,71.75,NA,NA,24.5,31,10.85,NA,3.26,1,1,118,124.5,"Travis Diener"
"1035",2005,"PF",78.5,255.4,29.14,NA,109,87.5,NA,NA,28,31,11.94,NA,3.45,21,1.115,137,140,"Ike Diogu"
"1036",2005,"PG",71.25,160.8,22.27,NA,94,71.5,NA,NA,25,30.5,11.41,NA,3.24,0,1.004,119,124.5,"Daryl Dorsey"
"1037",2005,"PG/SG",74.25,176.6,22.52,NA,98,74.75,NA,NA,26.5,31.5,12.13,NA,3.31,0,1.007,124.5,129.5,"Monta Ellis"
"1038",2005,"PG",71.5,199.4,27.42,NA,98,76.25,NA,NA,29,33.5,10.5,NA,3.06,6,1.066,127,131.5,"Raymond Felton"
"1039",2005,"SG",76.75,172,20.53,NA,101.5,79.5,NA,NA,26.5,35.5,10.48,NA,3.33,0,1.036,128,137,"Rudy Fernandez"
"1040",2005,"PF/C",81.25,242.4,25.81,NA,110.5,90,NA,NA,28,30.5,12.53,NA,3.5,2,1.108,138.5,141,"D'Or Fischer"
"1041",2005,"PF/C",82.25,235.2,24.44,NA,111.5,90.75,NA,NA,29.5,34,11.53,NA,3.28,12,1.103,141,145.5,"Eddy Fobbs"
"1042",2005,"PF",79.25,212.8,23.82,NA,106,85.5,NA,NA,28.5,37,11.92,NA,3.2,9,1.079,134.5,143,"Sharrod Ford"
"1043",2005,"PF/C",81.5,243.6,25.78,NA,110.5,86.5,NA,NA,27.5,31,11.6,NA,3.38,19,1.061,138,141.5,"Channing Frye"
"1044",2005,"PF/C",79.75,214,23.65,NA,110.5,88.5,NA,NA,31.5,35.5,12.51,NA,3.27,11,1.11,142,146,"Deng Gai"
"1045",2005,"SG/SF",77.75,189.6,22.05,NA,103,82.75,NA,NA,27.5,31.5,10.63,NA,3.33,5,1.064,130.5,134.5,"Francisco Garcia"
